,ID,commenterID,articleID,comment,likes,commentID,replyID,date,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
540,5869,3540,286,"['good', 'biden', 'ironically', 'making', 'america', 'great', 'again']",419,9277219,9277219,8hours ago,"['good', 'biden', 'ironically', 'make', 'america', 'great']",7,0,0,0,0,10,7.0,0.1429
541,5870,3541,286,"['we', '”', 'll', 'miss', 'you', 'for', 'the', 'laughs', 'donny', 'btw', 'pull', 'the', 'door', 'on', 'your', 'way', 'out']",234,9277218,9277218,8hours ago,"['miss', 'laugh', 'donny', 'btw', 'pull', 'door', 'way']",15,0,0,0,0,6,17.0,0.5294
542,5871,3542,286,"['the', 'gsa', 'acknowledging', 'biden', 'as', '“', 'the', 'apparent', 'winner', '”', 'after', 'finally', 'giving', 'in', 'to', 'pressure', 'from', 'congress', '3', 'weeks', 'after', 'the', 'election', 'and', 'trump', 'deciding', 'to', 'not', 'throw', 'any', 'more', 'spanners', 'into', 'the', 'gsa', '’', 's', 'wheels', 'well', 'that', '’', 's', 'probably', 'as', 'close', 'to', 'a', 'concession', 'as', 'it', '’', 's', 'going', 'to', 'get']",161,9277220,9277220,8hours ago,"['gsa', 'acknowledge', 'biden', 'apparent', 'winner', 'finally', 'give', 'pressure', 'congress', '3', 'week', 'election', 'trump', 'decide', 'throw', 'spanner', 'gsa', 'wheel', 'well', 'probably', 'close', 'concession', 'go', 'get']",47,0,0,0,0,13,55.0,0.4727
543,5872,3543,286,"['baby', 'man', 'can', '’', 't', 'admit', 'defeat', 'he', 'makes', 'himself', 'look', 'like', 'such', 'a', 'child', 'then', 'again', 'i', 'believe', 'that', 'he', 'really', 'can', 'not', 'fathom', 'the', 'idea', 'of', 'him', 'losing', 'anything']",153,9277240,9277240,7hours ago,"['baby', 'man', 'admit', 'defeat', 'make', 'look', 'like', 'child', 'believe', 'really', 'fathom', 'idea', 'lose', 'anything']",28,0,0,0,0,8,31.0,0.5161
544,5873,3544,286,"['john', 'harkin', 'to', 'be', 'honest', 'he', 'has', 'spent', 'the', 'last', '4', 'years', 'acting', 'like', 'an', 'overgrown', 'toddler', 'throwing', 'one', 'hissy', 'fit', 'after', 'another', 'surely', 'his', 'closest', 'aides', 'couldn', '’', 't', 'deny', 'him', 'the', 'opportunity', 'to', 'do', 'it', 'spectacularly', 'one', 'last', 'time']",99,9277400,9277240,5hours ago,"['john', 'harkin', 'honest', 'spend', 'last', '4', 'year', 'act', 'like', 'overgrown', 'toddler', 'throw', 'one', 'hissy', 'fit', 'another', 'surely', 'close', 'aide', 'deny', 'opportunity', 'spectacularly', 'one', 'last', 'time']",39,0,0,0,0,13,41.0,0.3659
545,5874,3545,286,"['sinead', 'merrigan', 'he', 'has', 'no', 'close', 'aides', 'left', 'he', 'fired', 'them', 'all']",37,9277662,9277240,3hours ago,"['sinead', 'merrigan', 'close', 'aide', 'leave', 'fire']",12,0,0,0,0,8,12.0,0.5
546,5875,3422,286,"['entirely', 'predictable', 'let', '’', 's', 'see', 'the', 'end', 'of', 'this', 'ridiculous', 'presidencyand', 'get', 'some', 'grown', 'ups', 'in', 'the', 'room', 'there', '’', 's', 'no', 'room', 'in', 'the', 'modern', 'world', 'for', 'politics', 'which', 'is', 'based', 'on', 'a', 'narrow', 'populist', 'alt', 'right', 'agenda', 'i', 'wonder', 'if', 'the', 'bots', 'trolls', 'and', 'fanbois', 'concede', 'what', 'a', 'disaster', 'this', 'individual', 'has', 'been']",303,9277216,9277216,8hours ago,"['entirely', 'predictable', 'let', 'see', 'end', 'ridiculous', 'presidency', 'get', 'grown', 'ups', 'room', 'room', 'modern', 'world', 'politics', 'base', 'narrow', 'populist', 'alt', 'right', 'agenda', 'wonder', 'bot', 'troll', 'fanbois', 'concede', 'disaster', 'individual']",52,0,0,0,0,13,56.0,0.4643
547,5876,3474,286,"['dj', 'françois', 'don', '’', 't', 'disagree', 'fundamentally', 'but', 'your', 'dogmatic', 'delivery', 'tho', '’', '…', 'you', 'must', 'think', 'like', 'me', 'you', 'can', 'not', 'think', 'that', 'etc', 'try', 'telling', 'that', 'to', '70', 'million', 'people', 'or', 'maybe', 'you', 'call', 'them', 'bots']",66,9277228,9277216,8hours ago,"['dj', 'françois', 'disagree', 'fundamentally', 'dogmatic', 'delivery', 'tho', 'must', 'think', 'like', 'think', 'etc', 'try', 'tell', '70', 'million', 'people', 'maybe', 'call', 'bot']",33,0,0,0,0,13,38.0,0.3947
548,5877,3546,286,"['jazz', 'buckler', 'yeah', 'populists', 'are', 'only', 'supported', 'by', 'fringe', 'alt', 'righters……you', 'might', 'need', 'stronger', 'coffee', 'to', 'wake', 'up']",42,9277273,9277216,7hours ago,"['jazz', 'buckler', 'yeah', 'populist', 'support', 'fringe', 'alt', 'might', 'need', 'strong', 'coffee', 'wake']",18,0,0,0,0,13,18.0,0.2778
549,5878,3508,286,"['jazz', 'buckler', 'dj', 'francois', 'clearly', 'was', 'referring', 'to', 'irrationally', 'pretrump', 'accounts', 'on', 'this', 'site', 'in', 'his', 'last', 'line', 'also', 'most', 'of', 'the', 'voters', 'i', 'saw', 'or', 'read', 'interviewed', 'before', 'the', 'election', 'who', 'were', 'going', 'to', 'vote', 'for', 'trump', 'were', 'voting', 'based', 'on', 'their', 'economic', 'circumstances', 'precovid', 'and', 'not', 'trump', '’', 's', 'altright', 'agenda']",34,9277276,9277216,7hours ago,"['jazz', 'buckler', 'dj', 'francois', 'clearly', 'refer', 'irrationally', 'account', 'site', 'last', 'line', 'also', 'voter', 'saw', 'read', 'interview', 'election', 'go', 'vote', 'trump', 'vote', 'base', 'economic', 'circumstance', 'trump', 'agenda']",51,0,0,0,0,13,53.0,0.434
550,5879,3398,286,"['jazz', 'buckler', 'they', 'are', 'bots', 'the', 'very', 'definition', 'of', 'bots', 'all', '70m', 'of', 'them', 'clueless', 'brainless', 'less', 'than', 'bots']",61,9277303,9277216,7hours ago,"['jazz', 'buckler', 'bots', 'definition', 'bot', '70m', 'clueless', 'brainless', 'less', 'bot']",19,0,0,0,0,10,19.0,0.4737
551,5880,3547,286,"['trump', 'lost', 'but', 'he', 'did', 'convince', 'his', 'brain', 'dead', 'followers', 'he', 'didn', '’', 't', 'and', 'was', 'able', 'to', 'raise', 'millions', 'off', 'them', 'in', 'one', 'final', 'scam', 'all', 'of', 'which', 'went', 'into', 'his', 'pocket', 'he', '’', 's', 'not', 'a', 'good', 'businessman', 'but', 'sure', 'knows', 'how', 'to', 'run', 'a', 'grift', 'on', 'and', 'sell', 'red', 'hats', 'to', 'those', 'who', 'are', 'not', 'clever']",165,9277250,9277250,7hours ago,"['trump', 'lose', 'convince', 'brain', 'dead', 'follower', 'able', 'raise', 'million', 'one', 'final', 'scam', 'go', 'pocket', 'good', 'businessman', 'sure', 'know', 'run', 'grift', 'sell', 'red', 'hat', 'clever']",55,0,0,0,0,11,59.0,0.5593
552,5881,3343,286,"['wade', 'wilson', 'and', 'he', 'is', 'making', 'one', 'last', 'push', 'to', 'sell', 'off', 'oil', 'rights', 'in', 'alaska', 'to', 'his', 'buddies', 'the', 'scamming', 'will', 'increase', 'over', 'the', 'next', '56', 'weeks…and', 'they', 'need', 'to', 'make', 'sure', 'that', 'all', 'valuable', 'assets', 'in', 'the', 'white', 'house', 'are', 'nailed', 'down', 'i', 'suppose', 'he', 'has', 'to', 'come', 'up', 'with', 'something', 'to', 'pay', 'off', 'his', '400m', 'debts…he', 'hasn', '’', 't', 'got', '4', 'more', 'years', 'to', 'do', 'it']",94,9277345,9277250,6hours ago,"['wade', 'wilson', 'make', 'one', 'last', 'push', 'sell', 'oil', 'right', 'alaska', 'buddy', 'scamming', 'increase', 'next', 'need', 'make', 'sure', 'valuable', 'asset', 'white', 'house', 'nail', 'suppose', 'come', 'something', 'pay', '400m', 'get', '4', 'year']",67,0,0,0,0,9,69.0,0.5072
553,5882,3548,286,"['olympic', 'level', 'egyptian', 'scuba', 'diver', 'that', 'deep', 'in', 'the', 'nile']",82,9277221,9277221,8hours ago,"['olympic', 'level', 'egyptian', 'scuba', 'diver', 'deep', 'nile']",10,0,1,0,0,8,10.0,0.3
554,5883,3466,286,"['biden', 'tweeted', '“', 'it', '’', 's', 'time', 'to', 'restore', 'american', 'leadership', '”', 'just', 'great']",70,9277234,9277234,7hours ago,"['biden', 'tweet', 'time', 'restore', 'american', 'great']",10,0,0,0,0,10,14.0,0.2857
555,5884,3549,286,['byedon2020'],66,9277247,9277247,7hours ago,['byedon2020'],1,0,0,0,0,10,1.0,0.0
556,5885,3550,286,"['remember', 'the', 'frequent', 'commentators', 'here', 'who', 'would', 'throw', 'in', 'their', 'simple', 'message', 'in', 'any', 'trump', 'related', 'discussion', '“', 'he', 'will', 'win', 'by', 'a', 'landslide', 'in', '2020', '”', 'they', 'are', 'gone', 'quiet', 'now', 'maybe', 'trump', 'is', 'trying', 'to', 'appease', 'these', 'people', 'by', 'insisting', 'that', 'he', 'did', 'actually', 'have', 'that', 'landslide', 'win', 'but', 'it', 'was', 'stolen', 'from', 'him']",69,9277296,9277296,7hours ago,"['remember', 'frequent', 'commentator', 'would', 'throw', 'simple', 'message', 'trump', 'related', 'discussion', 'win', 'landslide', '2020', 'go', 'quiet', 'maybe', 'trump', 'try', 'appease', 'people', 'insist', 'actually', 'landslide', 'win', 'steal']",56,1,0,0,0,12,56.0,0.5179
557,5886,3458,286,"['al', 'fresco', 'i', 'was', 'someone', 'who', 'believed', 'that', 'i', '’', 've', 'gone', 'quiet', 'because', 'thankfully', 'i', 'was', 'proven', 'wrong', 'as', 'i', 'wanted', 'to', 'be']",42,9277384,9277296,6hours ago,"['al', 'fresco', 'someone', 'believe', 'go', 'quiet', 'thankfully', 'proven', 'wrong', 'want']",22,0,0,0,0,10,24.0,0.5417
558,5887,3550,286,"['mirabelle', 'stonegate', 'that', '’', 's', 'an', 'interesting', 'point', 'of', 'view', 'every', 'time', 'i', 'saw', 'those', '“', 'he', 'will', 'win', 'by', 'a', 'landslide', '”', 'words', 'in', 'my', 'head', 'i', 'imagined', 'them', 'being', 'screamed', 'by', 'a', 'maga', 'hat', 'wearing', 'fanatic', 'not', 'somebody', 'who', 'was', 'predicting', 'it', 'as', 'a', 'negative']",40,9277393,9277296,5hours ago,"['mirabelle', 'stonegate', 'interesting', 'point', 'view', 'every', 'time', 'saw', 'win', 'landslide', 'word', 'head', 'imagine', 'scream', 'maga', 'hat', 'wear', 'fanatic', 'somebody', 'predict', 'negative']",44,0,0,0,0,11,47.0,0.4894
559,5888,3343,286,"['al', 'fresco', 'i', '’', 'm', 'guessing', 'they', 'are', 'the', 'same', 'who', 'said', 'the', 'eu', 'would', 'throw', 'us', 'under', 'the', 'bus', 'over', 'a', 'british', 'border', 'in', 'ireland', 'and', 'still', 'say', 'brexit', 'is', 'the', 'best', 'thing', 'ever', 'they', 'will', 'find', 'something', 'new', 'to', 'whinge', 'and', 'moan', 'about']",36,9277398,9277296,5hours ago,"['al', 'fresco', 'guess', 'say', 'eu', 'would', 'throw', 'u', 'bus', 'british', 'border', 'ireland', 'still', 'say', 'brexit', 'best', 'thing', 'ever', 'find', 'something', 'new', 'whinge', 'moan']",43,0,1,0,0,9,45.0,0.4667
560,5889,3551,286,"['al', 'fresco', 'they', 'were', 'mostly', 'employed', 'shills', 'in', 'the', 'us', 'their', 'use', 'of', 'language', 'gave', 'them', 'away']",20,9277646,9277296,3hours ago,"['al', 'fresco', 'mostly', 'employ', 'shill', 'us', 'use', 'language', 'give', 'away']",17,0,0,0,0,8,17.0,0.4118
561,5890,3552,286,"['paul', 'furey', 'glad', 'that', 'mr', 'trump', 'will', 'be', 'fully', 'outed', 'soon', 'wouldn', '’', 't', 'have', 'the', 'same', '“', 'confidence', '”', 'of', 'our', 'eu', 'position', 'as', 'you', 'have', 'seek', 'out', 'last', 'saturday', '’', 's', 'irish', 'independent', 'under', 'agenda', 'section', 'page', '8', '“', 'we', 'must', 'take', 'off', 'the', 'brexit', 'goggles', 'the', 'risks', 'looming', 'in', 'ireland', '’', 's', 'eu', 'future', '”', 'author', 'john', 'walsh', 'makes', 'for', 'intersting', 'and', 'not', 'so', 'reassuring', 'reading', 'on', 'our', 'eu', 'future']",2,9277649,9277296,3hours ago,"['paul', 'furey', 'glad', 'mr', 'trump', 'fully', 'soon', 'confidence', 'eu', 'position', 'seek', 'last', 'saturday', 'irish', 'independent', 'agenda', 'section', 'page', '8', 'must', 'take', 'brexit', 'goggles', 'risk', 'loom', 'ireland', 'eu', 'future', 'author', 'john', 'walsh', 'makes', 'intersting', 'reassure', 'read', 'eu', 'future']",64,0,1,0,0,11,73.0,0.3836
562,5891,3553,286,"['i', '’', 'm', 'still', 'waiting', 'for', 'the', 'part', 'where', 'we', 'wake', 'up', 'and', 'learn', 'the', 'last', '4', 'yrs', 'was', 'just', 'a', 'dream', 'it', '’', 's', 'totally', 'plausible', 'it', 'has', 'happened', 'to', 'me', 'before', 'in', '1987', 'when', 'bobby', 'ewing', 'died', '…', 'why', 'pam', 'why……']",57,9277341,9277341,6hours ago,"['still', 'wait', 'part', 'wake', 'learn', 'last', '4', 'yr', 'dream', 'totally', 'plausible', 'happen', '1987', 'bobby', 'ewing', 'die', 'pam']",39,0,1,0,0,9,43.0,0.5116
563,5892,3514,286,"['how', 'can', 'he', 'just', 'give', 'up', 'so', 'easily', 'after', 'those', '9', 'million', 'mysterious', 'votes', 'that', 'swung', 'the', 'election', 'and', 'how', 'come', 'he', 'never', 'manager', 'to', 'lock', 'up', 'hilary', 'after', '4', 'years', 'in', 'power', 'he', '’', 's', 'such', 'a', 'l0sr', 'unless', 'he', '’', 's', 'a', 'total', 'con', 'artist']",71,9277251,9277251,7hours ago,"['give', 'easily', '9', 'million', 'mysterious', 'vote', 'swing', 'election', 'come', 'never', 'manager', 'lock', 'hilary', '4', 'year', 'power', 'unless', 'total', 'con', 'artist']",43,1,0,0,1,10,47.0,0.5106
564,5893,3343,286,"['martello', 'mulligan', 'and', 'don', '’', 't', 'forget', 'his', 'signature', 'big', 'beautiful', 'wall', 'in', 'september', '2019', 'trump', 'said', 'he', 'planned', 'to', 'build', '450–500', 'miles', 'of', 'new', 'wall', 'by', 'the', 'end', 'of', '2020', 'by', 'november', '17', '2020', '402', 'miles', 'had', 'been', 'built', 'all', 'but', 'about', 'nine', 'miles', 'being', 'replacement', 'of', 'existing', 'outdated', 'or', 'dilapidated', 'barriersusing', '10bn', 'diverted', 'from', 'military', 'funds', 'what', 'a', 'loer', 'the', 'lawsuits', 'are', 'piling', 'up', 'for', 'jan', '21st']",75,9277355,9277251,6hours ago,"['martello', 'mulligan', 'forget', 'signature', 'big', 'beautiful', 'wall', 'september', '2019', 'trump', 'say', 'plan', 'build', 'mile', 'new', 'wall', 'end', '2020', 'november', '17', '2020', '402', 'mile', 'build', 'nine', 'mile', 'replacement', 'exist', 'outdated', 'dilapidate', '10bn', 'divert', 'military', 'fund', 'lo', 'er', 'lawsuit', 'pile', 'jan', '21st']",67,0,0,0,0,13,69.0,0.3913
565,5894,3554,286,"['paul', 'furey', '…but', 'mexico', 'is', 'paying', 'for', 'itaren', '’', 't', 'they']",29,9278098,9277251,26mins ago,"['paul', 'furey', 'mexico', 'pay']",9,1,0,0,0,6,11.0,0.3636
566,5895,3506,286,"['can', '’', 't', 'say', 'the', 'word', 'no', 'matter', 'he', '’', 's', 'about', 'to', 'four', 'cough', 'anyway']",51,9277214,9277214,8hours ago,"['say', 'word', 'matter', 'four', 'cough', 'anyway']",12,0,0,0,0,6,16.0,0.5
567,5896,3555,286,"['shudder…', 'my', 'skin', 'crawls', 'every', 'time', 'he', 'tweetsi', 'really', 'hope', 'he', 'ends', 'up', 'ruined']",88,9277288,9277288,7hours ago,"['skin', 'crawls', 'every', 'time', 'really', 'hope', 'end', 'ruined']",14,0,0,0,0,8,14.0,0.2857
568,5897,3556,286,"['off', 'with', 'you', 'such', 'damage', 'has', 'been', 'done', 'thanksgiving', 'will', 'see', 'many', 'toast', 'your', 'departure']",62,9277261,9277261,7hours ago,"['damage', 'thanksgiving', 'see', 'many', 'toast', 'departure']",15,0,0,0,0,12,15.0,0.5333
569,5898,3557,286,"['he', 'might', 'retire', 'to', 'his', 'refuge', 'in', 'clare', 'where', 'he', 'will', 'be', 'surrounded', 'by', 'capdoffers', 'and', 'forelocktuggers', 'and', 'other', 'toadies', 'and', 'it', '’', 's', 'only', 'a', 'short', 'hop', 'to', 'the', 'us', 'airforce', 'base', 'at', 'shannon']",35,9277402,9277402,5hours ago,"['might', 'retire', 'refuge', 'clare', 'surround', 'toady', 'short', 'hop', 'us', 'base', 'shannon']",33,0,0,0,0,15,35.0,0.5714
570,5899,3343,286,"['bramley', 'hawthorne', 'us', 'air', 'force', 'base', 'in', 'shannon…oooo', 'that', '’', 's', 'some', 'edgy', 'drama']",32,9277421,9277402,5hours ago,"['bramley', 'hawthorne', 'us', 'air', 'force', 'base', 'edgy', 'drama']",12,0,0,0,0,12,14.0,0.2857
571,5900,3418,286,"['paul', 'furey', 'the', 'new', 'peter', 'casey']",15,9277654,9277402,3hours ago,"['paul', 'furey', 'new', 'peter', 'casey']",6,0,0,0,0,5,6.0,0.1667
572,5901,3533,286,"['o', '4', 'f', '’', 's', 'sake']",29,9277223,9277223,8hours ago,"['4', 'f', 'sake']",4,0,0,0,0,4,6.0,0.3333
573,5902,3558,286,"['no', 'win', 'no', 'fee', 'rudy']",37,9277449,9277449,5hours ago,"['win', 'fee', 'rudy']",5,0,1,0,0,4,5.0,0.4
574,5903,3559,286,"['trump', 'your', 'fired', 'except', 'it']",17,9277422,9277422,5hours ago,"['trump', 'fired', 'except']",5,0,0,0,0,6,5.0,0.4
575,5904,3551,286,"['the', 'trump', '‘', 'i', 'won', '’', 'charade', 'wasis', 'a', 'show', 'for', 'his', 'supporters', 'for', 'future', 'credibility', 'it', 'also', 'diffused', 'a', 'lot', 'of', 'the', 'anger', 'and', 'violence', 'that', 'might', 'have', 'exploded', 'the', 'days', 'just', 'after', 'the', 'election', 'and', 'it', '’', 's', 'also', 'a', 'tactic', 'to', 'give', 'him', 'leverage', 'when', 'he', 'has', 'to', 'negotiate', 'his', 'tax', 'issues', 'when', 'he', 'is', 'a', 'civilian', 'again']",16,9277658,9277658,3hours ago,"['trump', 'win', 'charade', 'show', 'supporter', 'future', 'credibility', 'also', 'diffuse', 'lot', 'anger', 'violence', 'might', 'explode', 'day', 'election', 'also', 'tactic', 'give', 'leverage', 'negotiate', 'tax', 'issue', 'civilian']",57,0,0,0,0,11,61.0,0.5574
576,5905,3418,286,"['looking', 'forward', 'to', 'his', 'complete', '180', 'over', 'the', 'next', 'few', 'weeks', 'trying', 'to', 'paint', 'himself', 'as', 'mr', 'diplomacy', 'and', 'denying', 'he', 'ever', 'caused', 'any', 'hassle', 'textbook', 'donald']",29,9277652,9277652,3hours ago,"['looking', 'forward', 'complete', '180', 'next', 'week', 'try', 'paint', 'mr', 'diplomacy', 'denying', 'ever', 'cause', 'hassle', 'textbook', 'donald']",27,0,0,0,0,9,27.0,0.4074
577,5906,3560,286,"['what', 'a', 'muppet']",27,9277470,9277470,5hours ago,['muppet'],3,0,0,0,1,6,3.0,0.6667
578,5907,3530,286,"['i', 'won', 'but', 'i', 'leaving', 'you', 'off']",13,9277427,9277427,5hours ago,"['win', 'leave']",8,0,1,0,0,7,7.0,0.8571
579,5908,3408,287,"['do', 'mince', 'pies', 'contain', 'a', 'lot', 'of', 'calories', 'does', 'anyone', 'know']",21,9277224,9277224,8hours ago,"['mince', 'pie', 'contain', 'lot', 'calorie', 'anyone', 'know']",11,1,0,0,1,8,11.0,0.3636
580,5909,3559,287,"['he', 'must', 'have', 'learned', 'this', 'in', 'clifden']",7,9277423,9277423,5hours ago,"['must', 'learn', 'clifden']",7,0,0,0,0,7,7.0,0.5714
581,5910,3561,287,"['i', 'think', 'we', 'have', 'more', 'to', 'fear', 'from', 'the', 'banks']",5,9277657,9277657,3hours ago,"['think', 'fear', 'bank']",10,0,0,0,0,5,10.0,0.7
582,5911,3562,288,"['would', 'this', 'government', 'please', 'show', 'us', 'publicans', 'a', 'bit', 'of', 'respect', 'stop', 'calling', 'us', 'wet', 'pubs', 'we', 'are', 'traditional', 'pubs', 'traditional', 'means', '“', 'existing', 'in', 'or', 'as', 'part', 'of', 'a', 'tradition', 'longestablished', '”', 'we', 'have', 'been', 'disrespected', 'by', 'them', 'since', 'this', 'began', 'this', 'has', 'to', 'stop', 'publicans', 'have', 'bent', 'over', 'backwards', 'to', 'please', 'everyone', 'to', 'get', 'our', 'pubs', 'in', 'order', 'but', 'to', 'no', 'avail', 'there', 'is', 'no', 'more', 'risk', 'in', 'a', 'traditional', 'pub', 'of', 'spreading', 'the', 'so', 'called', 'virus', 'please', 'show', 'me', 'where', 'you', 'get', 'this', 'proof', 'as', 'there', 'is', 'in', 'a', 'restaurant', 'if', 'they', 'thought', 'for', 'one', 'minute', 'there', 'was', 'they', 'would', 'stop', 'the', 'sale', 'of', 'alcohol', 'in', 'restaurants', 'it', 'is', 'very', 'obvious', 'that', 'none', 'of', 'these', 'people', 'have', 'been', 'in', 'a', 'pub', 'for', 'a', 'long', 'time', 'pubs', 'have', 'changed', 'in', 'the', 'last', '10', 'years', 'it', 'is', 'ok', 'for', '30', 'kids', 'in', 'a', 'classroom', 'it', 'is', 'ok', 'for', '30', 'players', 'on', 'a', 'pitch', 'etc', 'but', 'it', 'is', 'not', 'ok', 'for', '4', 'friends', 'to', 'have', 'a', 'quiet', 'drink', 'in', 'a', 'corner', 'it', 'is', 'time', 'this', 'government', 'got', 'real', 'what', 'they', 'are', 'actually', 'saying', 'is', 'people', 'that', 'go', 'to', 'traditional', 'pubs', 'are', 'working', 'class', 'can', 'not', 'control', 'themselves', 'so', 'they', 'must', 'do', 'it', 'for', 'them', 'what', 'an', 'insult', 'it', 'makes', 'absolutely', 'no', 'sense', 'to', 'open', 'a', 'restaurant', 'not', 'a', 'pub', 'but', 'the', 'only', 'reason', 'i', 'can', 'think', 'of', 'is', 'that', 'they', 'themselves', 'need', 'somewhere', 'to', 'go', 'would', 'not', 'be', 'going', 'to', 'a', 'pub', 'to', 'mix', 'with', 'the', 'working', 'class', 'to', 'save', 'the', 'world', 'we', 'close', 'the', 'pubs', 'never', 'mind', 'the', 'health', 'financial', 'affects', 'this', 'has', 'on', 'the', 'publicans', 'i', 'hope', 'they', 'have', 'a', 'good', 'xmas', 'because', 'not', 'one', 'publican', 'will', 'enjoy', 'theirs', 'pure', 'spite', 'from', 'our', 'government', 'nphet']",912,9277175,9277175,13hours ago,"['would', 'government', 'please', 'show', 'u', 'publicans', 'bit', 'respect', 'stop', 'call', 'u', 'wet', 'pub', 'traditional', 'pubs', 'traditional', 'mean', 'exist', 'part', 'tradition', 'disrespect', 'since', 'begin', 'stop', 'publicans', 'bend', 'backwards', 'please', 'everyone', 'get', 'pub', 'order', 'avail', 'risk', 'traditional', 'pub', 'spread', 'called', 'virus', 'please', 'show', 'get', 'proof', 'restaurant', 'think', 'one', 'minute', 'would', 'stop', 'sale', 'alcohol', 'restaurant', 'obvious', 'none', 'people', 'pub', 'long', 'time', 'pub', 'change', 'last', '10', 'year', 'ok', '30', 'kid', 'classroom', 'ok', '30', 'player', 'pitch', 'etc', 'ok', '4', 'friend', 'quiet', 'drink', 'corner', 'time', 'government', 'get', 'real', 'actually', 'say', 'people', 'go', 'traditional', 'pub', 'work', 'class', 'control', 'must', 'insult', 'make', 'absolutely', 'sense', 'open', 'restaurant', 'pub', 'reason', 'think', 'need', 'somewhere', 'go', 'would', 'go', 'pub', 'mix', 'work', 'class', 'save', 'world', 'close', 'pub', 'never', 'mind', 'health', 'financial', 'affect', 'publican', 'hope', 'good', 'xmas', 'one', 'publican', 'enjoy', 'pure', 'spite', 'government', 'nphet']",291,0,0,0,1,15,287.0,0.5366
583,5912,3563,288,"['gere', 'i', 'would', 'love', 'to', 'go', 'to', 'a', 'pub', 'and', 'i', 'wish', 'public', 'and', 'well', 'as', 'it', 'has', 'been', 'extremely', 'tough', 'for', 'them', 'but', 'you', 'lost', 'me', 'at', '‘', 'socalled', 'virus', '’', 'and', 'that', 'nonsense', 'about', 'the', 'working', 'class']",523,9277177,9277175,13hours ago,"['gere', 'would', 'love', 'go', 'pub', 'wish', 'public', 'well', 'extremely', 'tough', 'lose', 'virus', 'nonsense', 'working', 'class']",37,0,0,0,0,9,39.0,0.5385
584,5913,3563,288,"['seaniecp', 'publicans']",22,9277178,9277175,13hours ago,"['seaniecp', 'publican']",2,0,0,0,0,9,2.0,0.0
585,5914,3562,288,"['seaniecp', 'everyone', 'is', 'entitled', 'to', 'their', 'opinion', 'yes', 'i', 'see', 'where', 'you', 'are', 'coming', 'from', 'i', 'do', 'ramble', 'a', 'bit', 'but', 'from', 'what', 'i', 'have', 'researched', 'there', 'is', 'no', 'test', 'can', 'actually', 'find', 'the', 'sars', 'covid', '2', 'virus', 'correct', 'me', 'if', 'i', 'am', 'wrong', 'anyway', 'enjoy', 'xmas', 'drink', 'or', 'no', 'drink']",67,9277179,9277175,12hours ago,"['seaniecp', 'everyone', 'entitle', 'opinion', 'yes', 'see', 'come', 'ramble', 'bit', 'research', 'test', 'actually', 'find', 'sars', 'covid', '2', 'virus', 'correct', 'wrong', 'anyway', 'enjoy', 'xmas', 'drink', 'drink']",52,0,0,0,0,10,51.0,0.5294
586,5915,3564,288,"['gere', 'you', 'are', 'wrong']",166,9277186,9277175,11hours ago,"['gere', 'wrong']",4,0,0,0,0,5,4.0,0.5
587,5916,3527,288,"['gere', 'but', 'some', 'traditional', 'pubs', 'also', 'serve', 'food', 'others', 'don', '’', 't', 'so', 'in', 'trying', 'to', 'distinguish', 'a', 'noun', 'to', 'describe', 'pubs', 'that', 'do', 'serve', 'food', 'versus', 'those', 'that', 'don', '’', 't', 'use', 'of', 'the', 'term', '‘', 'traditional', '’', 'would', 'not', 'be', 'very', 'practical']",75,9277208,9277175,8hours ago,"['gere', 'traditional', 'pub', 'also', 'serve', 'food', 'others', 'try', 'distinguish', 'noun', 'describe', 'pub', 'serve', 'food', 'versus', 'use', 'term', 'traditional', 'would', 'practical']",38,0,0,0,0,11,44.0,0.4545
588,5917,3565,288,"['seaniecp', 'you', 'took', 'the', 'words', 'right', 'out', 'of', 'my', 'mouth']",23,9277298,9277175,7hours ago,"['seaniecp', 'take', 'word', 'right', 'mouth']",10,0,0,0,0,8,10.0,0.5
589,5918,3566,288,"['gere', 'spot', 'on', 'although', 'i', 'run', 'a', 'bar', 'and', 'restaurant', 'i', 'also', 'find', 'the', 'term', '“', 'wet', 'pub', '”', 'both', 'insulting', 'and', 'unfair', 'publicans', 'have', 'been', 'thrown', 'to', 'the', 'lions', 'here', 'we', 'no', 'medical', 'stats', 'to', 'back', 'up', 'these', 'ludicrous', 'decisions']",49,9277306,9277175,6hours ago,"['gere', 'spot', 'although', 'run', 'bar', 'restaurant', 'also', 'find', 'term', 'wet', 'pub', 'insulting', 'unfair', 'publicans', 'throw', 'lion', 'medical', 'stats', 'back', 'ludicrous', 'decision']",39,0,0,0,0,10,41.0,0.439
